user_id,nama,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,lat,long,pendapatan_bulan,pengeluaran_bulan,tabungan_bulan,spending_ratio,impulse_base
BUDU00924,Wati Saputra,P,19,D,Kelas D (Menengah Bawah),Guru Honorer,Makassar,Kota Besar,1500000,-5.07,119.4478,1828942,1584907,244035,0.867,0.25
BUDU00925,Andi Wibowo,L,34,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,-7.5949,111.5859,2380768,2155678,225090,0.905,0.25
BUDU00926,Nanda Sanjaya,L,24,C,Kelas C (Menengah),Wirausaha Kecil,Purwokerto,Kota Kecil,290000,-7.4829,109.1359,3040284,2390396,649888,0.786,0.4
BUDU00927,Rina Purwanto,P,21,D,Kelas D (Menengah Bawah),Teknisi,Kediri,Kota Kecil,320000,-8.1015,112.2268,2101267,1861742,239525,0.886,0.25
BUDU00928,Ulfa Gunawan,P,41,C,Kelas C (Menengah),Wirausaha Kecil,Pekalongan,Kota Kecil,310000,-6.5289,109.4331,4999909,3249013,1750896,0.65,0.4
BUDU00929,Hafizh Kurniawan,L,22,C,Kelas C (Menengah),Wirausaha Kecil,Makassar,Kota Besar,1500000,-5.1291,119.7118,5873840,3861106,2012734,0.657,0.4
BUDU00930,Julia Rahayu,P,29,A,Kelas A (Kaya),Partner Law Firm,Tangerang,Metropolitan,2100000,-6.3566,106.9789,79483950,30090190,49393760,0.379,0.65
BUDU00931,Deni Iskandar,L,38,C,Kelas C (Menengah),Perawat,Denpasar,Kota Besar,900000,-8.4865,114.978,4700757,3531922,1168835,0.751,0.4
BUDU00932,Bunga Kurniawan,P,40,C,Kelas C (Menengah),PNS Golongan II,Surabaya,Kota Besar,3100000,-6.989,112.4737,5589787,3685278,1904509,0.659,0.4
BUDU00933,Eko Mahendra,L,52,E,Kelas E (Miskin),Ojek Konvensional,Kediri,Kota Kecil,320000,-7.369,112.3958,801352,703501,97851,0.878,0.15
BUDU00934,Doni Kusuma,L,45,B,Kelas B (Menengah Atas),Analis Keuangan,Yogyakarta,Kota Besar,420000,-7.5018,110.3343,10527667,6152166,4375501,0.584,0.55
BUDU00935,Hafizh Gunawan,L,51,E,Kelas E (Miskin),Nelayan,Desa Sukamaju,Desa,5000,-6.1576,107.0684,828875,714156,114719,0.862,0.15
BUDU00936,Eko Harahap,L,37,E,Kelas E (Miskin),Asisten Rumah Tangga,Desa Panyingkiran,Desa,3700,-5.988,107.169,810472,787313,23159,0.971,0.15
BUDU00937,Wati Purnomo,P,23,C,Kelas C (Menengah),Wirausaha Kecil,Semarang,Kota Besar,1800000,-7.064,110.2251,3523369,2312835,1210534,0.656,0.4
BUDU00938,Uci Rajasa,P,53,A,Kelas A (Kaya),Pengusaha,Surabaya,Kota Besar,3100000,-6.8797,113.017,52740937,13535803,39205134,0.257,0.65
BUDU00939,Dimas Budiman,L,42,D,Kelas D (Menengah Bawah),Driver Ojek Online,Desa Sejahtera,Desa,4100,-5.72,107.1822,2517775,2134388,383387,0.848,0.25
BUDU00940,Yuni Kurniawan,P,42,B,Kelas B (Menengah Atas),Wirausaha Menengah,Tangerang,Metropolitan,2100000,-6.6553,107.0302,14847217,7590467,7256750,0.511,0.55
BUDU00941,Yuni Yulianto,P,33,E,Kelas E (Miskin),Buruh Tani,Tasikmalaya,Kota Kecil,700000,-7.0354,107.803,1376343,1281357,94986,0.931,0.15
BUDU00942,Fitri Yulianto,P,19,C,Kelas C (Menengah),Sales,Tangerang Selatan,Metropolitan,1700000,-5.9173,106.6937,5295846,3568942,1726904,0.674,0.4
BUDU00943,Rahma Purnomo,P,39,D,Kelas D (Menengah Bawah),Guru Honorer,Makassar,Kota Besar,1500000,-5.2199,119.1302,2967488,2685089,282399,0.905,0.25
BUDU00944,Oki Rahayu,L,24,D,Kelas D (Menengah Bawah),Pedagang Warung,Desa Sukamaju,Desa,5000,-6.2816,107.0786,2398648,2098454,300194,0.875,0.25
BUDU00945,Fitri Setiawan,P,23,C,Kelas C (Menengah),Wirausaha Kecil,Denpasar,Kota Besar,900000,-8.3666,114.8966,5856527,3895198,1961329,0.665,0.4
BUDU00946,Kiki Prasetyo,P,41,D,Kelas D (Menengah Bawah),Admin Kantor,Makassar,Kota Besar,1500000,-4.9679,119.7636,2691090,2037347,653743,0.757,0.25
BUDU00947,Hadi Nasution,L,43,C,Kelas C (Menengah),Sales,Jakarta,Metropolitan,10500000,-6.7086,106.5141,4374126,2653752,1720374,0.607,0.4
BUDU00948,Oki Iskandar,L,34,B,Kelas B (Menengah Atas),Dosen,Bandung,Kota Besar,2500000,-7.0504,108.0268,19200086,10102297,9097789,0.526,0.55
BUDU00949,Kiki Susanto,P,38,B,Kelas B (Menengah Atas),Analis Keuangan,Tangerang,Metropolitan,2100000,-5.847,106.2432,15413181,7812357,7600824,0.507,0.55
BUDU00950,Wahyu Iskandar,L,46,A,Kelas A (Kaya),Dokter Spesialis,Palembang,Kota Besar,1700000,-2.5375,104.3293,30755560,7801269,22954291,0.254,0.65
BUDU00951,Fajar Siregar,L,51,E,Kelas E (Miskin),Buruh Pabrik,Purwokerto,Kota Kecil,290000,-7.5345,108.9938,1129198,984216,144982,0.872,0.15
BUDU00952,Gita Setiawan,P,43,D,Kelas D (Menengah Bawah),Admin Kantor,Medan,Kota Besar,2400000,3.5795,98.7222,2966511,2472897,493614,0.834,0.25
BUDU00953,Ani Budiman,P,26,C,Kelas C (Menengah),Staf Administrasi,Medan,Kota Besar,2400000,4.0522,98.2326,4347170,3032220,1314950,0.698,0.4
BUDU00954,Samsul Lubis,L,21,C,Kelas C (Menengah),Sales,Palembang,Kota Besar,1700000,-2.5663,105.1458,5317976,3843891,1474085,0.723,0.4
BUDU00955,Kukuh Mahendra,L,36,D,Kelas D (Menengah Bawah),Karyawan Toko,Pekalongan,Kota Kecil,310000,-7.264,110.033,2921805,2637153,284652,0.903,0.25
BUDU00956,Kukuh Lubis,L,38,C,Kelas C (Menengah),Pegawai Swasta,Depok,Metropolitan,2200000,-6.4259,107.1599,3719585,2258027,1461558,0.607,0.4
BUDU00957,Galih Siregar,L,41,D,Kelas D (Menengah Bawah),Pedagang Warung,Blitar,Kota Kecil,150000,-8.5913,111.9087,2891715,2218342,673373,0.767,0.25
BUDU00958,Yanti Hidayat,P,33,C,Kelas C (Menengah),Pegawai Swasta,Jombang,Kota Kecil,190000,-7.7687,112.3083,3048250,1964600,1083650,0.645,0.4
BUDU00959,Ani Pratama,P,43,C,Kelas C (Menengah),Wirausaha Kecil,Tegal,Kota Kecil,285000,-7.0779,109.2029,6837519,4252532,2584987,0.622,0.4
BUDU00960,Wahyu Hidayat,L,41,A,Kelas A (Kaya),Konsultan Senior,Tangerang,Metropolitan,2100000,-6.0275,107.0329,35158385,18122820,17035565,0.515,0.65
BUDU00961,Udin Purwanto,L,35,B,Kelas B (Menengah Atas),Analis Keuangan,Bekasi,Metropolitan,2700000,-5.8201,107.0265,12819110,8100921,4718189,0.632,0.55
BUDU00962,Kevin Pratama,L,35,C,Kelas C (Menengah),PNS Golongan II,Surabaya,Kota Besar,3100000,-6.8576,113.0705,5724837,4682243,1042594,0.818,0.4
BUDU00963,Samsul Sutrisno,L,25,C,Kelas C (Menengah),Staf Administrasi,Medan,Kota Besar,2400000,3.3544,99.081,3810627,2304126,1506501,0.605,0.4
BUDU00964,Joko Siregar,L,34,C,Kelas C (Menengah),Staf Administrasi,Medan,Kota Besar,2400000,3.2031,98.8225,5864695,3922000,1942695,0.669,0.4
BUDU00965,Rahma Saputra,P,25,C,Kelas C (Menengah),Pegawai Swasta,Cirebon,Kota Kecil,320000,-6.2599,108.6699,4210368,3435287,775081,0.816,0.4
BUDU00966,Tono Purnomo,L,39,D,Kelas D (Menengah Bawah),Karyawan Toko,Purwokerto,Kota Kecil,290000,-7.6367,108.7667,2449968,2097793,352175,0.856,0.25
BUDU00967,Rizki Firmansyah,L,21,D,Kelas D (Menengah Bawah),SPG/SPB,Desa Sukamaju,Desa,5000,-6.017,106.9435,2631423,1980373,651050,0.753,0.25
BUDU00968,Joko Rajasa,L,38,B,Kelas B (Menengah Atas),Manajer,Jakarta,Metropolitan,10500000,-6.2687,106.4689,15863829,9067950,6795879,0.572,0.55
BUDU00969,Okta Rajasa,P,29,E,Kelas E (Miskin),Buruh Pabrik,Makassar,Kota Besar,1500000,-5.2501,119.5576,1001585,952884,48701,0.951,0.15
BUDU00970,Rina Nasution,P,46,B,Kelas B (Menengah Atas),Wirausaha Menengah,Semarang,Kota Besar,1800000,-7.0033,110.4591,10122953,5207391,4915562,0.514,0.55
BUDU00971,Tiara Harahap,P,43,D,Kelas D (Menengah Bawah),Driver Ojek Online,Pekalongan,Kota Kecil,310000,-6.4731,109.3009,2742089,2251628,490461,0.821,0.25
BUDU00972,Indri Wijaya,P,18,C,Kelas C (Menengah),PNS Golongan II,Palembang,Kota Besar,1700000,-3.2918,104.3402,3909963,3002005,907958,0.768,0.4
BUDU00973,Andi Sutrisno,L,29,C,Kelas C (Menengah),Staf Administrasi,Pekalongan,Kota Kecil,310000,-6.7486,109.6701,5154333,4055476,1098857,0.787,0.4
BUDU00974,Irwan Kusuma,L,18,E,Kelas E (Miskin),Asisten Rumah Tangga,Magelang,Kota Kecil,130000,-7.7528,110.647,1164013,1097974,66039,0.943,0.15
BUDU00975,Oscar Susanto,L,23,C,Kelas C (Menengah),Wirausaha Kecil,Semarang,Kota Besar,1800000,-7.288,110.7089,6404443,4078241,2326202,0.637,0.4
BUDU00976,Widya Wibowo,P,21,C,Kelas C (Menengah),PNS Golongan II,Bogor,Metropolitan,1100000,-6.4746,106.6211,5281549,3798562,1482987,0.719,0.4
BUDU00977,Ivan Rajasa,L,46,D,Kelas D (Menengah Bawah),Admin Kantor,Cirebon,Kota Kecil,320000,-6.5252,108.8427,2801946,2193743,608203,0.783,0.25
BUDU00978,Doni Firmansyah,L,38,D,Kelas D (Menengah Bawah),Guru Honorer,Semarang,Kota Besar,1800000,-6.7201,110.253,2177612,1940994,236618,0.891,0.25
BUDU00979,Candra Nugroho,L,28,D,Kelas D (Menengah Bawah),Karyawan Toko,Jombang,Kota Kecil,190000,-7.8877,112.5162,2589273,2375161,214112,0.917,0.25
BUDU00980,Putra Saputra,L,42,C,Kelas C (Menengah),Wirausaha Kecil,Pekalongan,Kota Kecil,310000,-7.2043,109.3884,5665080,3736879,1928201,0.66,0.4
BUDU00981,Siti Wahyudi,P,40,C,Kelas C (Menengah),Guru Tetap,Bandung,Kota Besar,2500000,-7.3635,107.4794,3167890,2467443,700447,0.779,0.4
BUDU00982,Wulan Purnomo,P,42,C,Kelas C (Menengah),PNS Golongan II,Surabaya,Kota Besar,3100000,-7.1538,113.0525,4920946,3585884,1335062,0.729,0.4
BUDU00983,Dinda Mahendra,P,21,D,Kelas D (Menengah Bawah),SPG/SPB,Kediri,Kota Kecil,320000,-7.361,112.179,1662185,1263406,398779,0.76,0.25
BUDU00984,Hadi Siregar,L,35,E,Kelas E (Miskin),Nelayan,Semarang,Kota Besar,1800000,-7.3388,110.1713,1484788,1404614,80174,0.946,0.15
BUDU00985,Rizki Yulianto,L,29,B,Kelas B (Menengah Atas),Pengacara,Tangerang,Metropolitan,2100000,-6.6659,106.7855,16414663,9099416,7315247,0.554,0.55
BUDU00986,Afifah Wahyudi,P,31,D,Kelas D (Menengah Bawah),Pedagang Warung,Desa Sukamaju,Desa,5000,-6.5092,106.8528,2332040,1849428,482612,0.793,0.25
BUDU00987,Yanti Yulianto,P,29,C,Kelas C (Menengah),Perawat,Makassar,Kota Besar,1500000,-5.3576,119.5461,3930920,2664522,1266398,0.678,0.4
BUDU00988,Vino Kusuma,L,44,C,Kelas C (Menengah),Staf Administrasi,Pekalongan,Kota Kecil,310000,-6.6491,110.1438,6122082,4286704,1835378,0.7,0.4
BUDU00989,Udin Sanjaya,L,47,B,Kelas B (Menengah Atas),Manajer,Tangerang,Metropolitan,2100000,-6.4689,106.4249,13772888,8832392,4940496,0.641,0.55
BUDU00990,Januar Siregar,L,28,C,Kelas C (Menengah),Pegawai Swasta,Palembang,Kota Besar,1700000,-2.8767,104.333,3401469,2622662,778807,0.771,0.4
BUDU00991,Zulfi Sanjaya,L,30,E,Kelas E (Miskin),Nelayan,Desa Sukamaju,Desa,5000,-6.1451,106.4829,1365654,1184101,181553,0.867,0.15
BUDU00992,Ahmad Purwanto,L,39,C,Kelas C (Menengah),Sales,Yogyakarta,Kota Besar,420000,-7.6374,110.3039,6107441,4129945,1977496,0.676,0.4
BUDU00993,Rudi Nasution,L,45,D,Kelas D (Menengah Bawah),Karyawan Toko,Bandung,Kota Besar,2500000,-6.6082,107.5896,2839854,2588033,251821,0.911,0.25
BUDU00994,Udin Hidayat,L,31,C,Kelas C (Menengah),Sales,Jombang,Kota Kecil,190000,-7.8889,111.9246,4967245,4043611,923634,0.814,0.4
BUDU00995,Dhea Kusuma,P,26,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.8598,106.5947,18244921,12488593,5756328,0.684,0.55
BUDU00996,Tono Wibowo,L,35,C,Kelas C (Menengah),Perawat,Purwokerto,Kota Kecil,290000,-7.3206,109.0699,5145193,3971100,1174093,0.772,0.4
BUDU00997,Yanti Kusuma,P,30,D,Kelas D (Menengah Bawah),Pedagang Warung,Yogyakarta,Kota Besar,420000,-7.6538,110.3414,1944931,1758882,186049,0.904,0.25
BUDU00998,Wahyu Wahyudi,L,21,C,Kelas C (Menengah),Guru Tetap,Depok,Metropolitan,2200000,-6.0495,107.2671,6291000,4143658,2147342,0.659,0.4
BUDU00999,Hasna Purnomo,P,19,D,Kelas D (Menengah Bawah),Karyawan Toko,Purwokerto,Kota Kecil,290000,-7.0866,109.6454,1501533,1334039,167494,0.888,0.25
BUDU01000,Januar Purnomo,L,23,D,Kelas D (Menengah Bawah),SPG/SPB,Tegal,Kota Kecil,285000,-6.3954,109.5517,2136946,1661457,475489,0.777,0.25
